cliente_id,tipo_cliente,estado,superficie_m2,ocupantes,costo_energia_mxn
CLIENTE_4200,Residencial,Colima,45,4,590.98
CLIENTE_4201,Comercial,Guerrero,45,3,338.5
CLIENTE_4202,Residencial,Guanajuato,52,2,301.3
CLIENTE_4203,Residencial,Jalisco,45,4,428.3
CLIENTE_4204,Comercial,Michoacán,52,2,274.47
CLIENTE_4205,Residencial,Zacatecas,52,1,313.69
CLIENTE_4206,Residencial,Nuevo León,45,2,341.01
CLIENTE_4207,Residencial,Aguascalientes,45,2,323.49
CLIENTE_4208,Residencial,Michoacán,52,3,338.85
CLIENTE_4209,Residencial,Aguascalientes,77,1,283.25
CLIENTE_4210,Residencial,Aguascalientes,17,1,341.47
CLIENTE_4211,Residencial,Guerrero,17,3,227.54
CLIENTE_4212,Residencial,Zacatecas,77,4,428.53
CLIENTE_4213,Residencial,Nuevo León,24,2,231.27
CLIENTE_4214,Residencial,Aguascalientes,52,3,373.35
CLIENTE_4215,Residencial,Tamaulipas,24,1,214.32
CLIENTE_4216,Comercial,Ciudad de México,17,3,355.91
CLIENTE_4217,Residencial,Michoacán,17,1,245.06
CLIENTE_4218,Residencial,Oaxaca,24,3,290.89
CLIENTE_4219,Comercial,Yucatán,24,2,378.21
CLIENTE_4220,Residencial,Coahuila,45,2,313.84
CLIENTE_4221,Residencial,Chihuahua,45,1,240.5
CLIENTE_4222,Residencial,Aguascalientes,77,4,453.83
CLIENTE_4223,Comercial,Guanajuato,45,4,586.38
CLIENTE_4224,Comercial,Tlaxcala,45,3,282.83
CLIENTE_4225,Residencial,Chiapas,45,1,314.03
CLIENTE_4226,Comercial,Guerrero,45,4,490.47
CLIENTE_4227,Residencial,Michoacán,45,2,273.33
CLIENTE_4228,Residencial,Campeche,17,1,243.09
CLIENTE_4229,Residencial,Tlaxcala,17,2,333.41
CLIENTE_4230,Residencial,Guanajuato,17,1,339.64
CLIENTE_4231,Comercial,Jalisco,17,3,253.16
CLIENTE_4232,Residencial,Tamaulipas,45,4,559.02
CLIENTE_4233,Residencial,Zacatecas,24,2,366.24
CLIENTE_4234,Comercial,Guanajuato,52,4,586.42
CLIENTE_4235,Residencial,Colima,77,1,230.96
CLIENTE_4236,Residencial,Tlaxcala,77,2,258.82
CLIENTE_4237,Residencial,Chihuahua,77,3,367.38
CLIENTE_4238,Comercial,Nuevo León,24,2,238.26
CLIENTE_4239,Comercial,Jalisco,45,3,200.18
CLIENTE_4240,Residencial,Jalisco,24,2,369.44
CLIENTE_4241,Comercial,Ciudad de México,52,4,462.65
CLIENTE_4242,Residencial,Aguascalientes,52,3,280.36
CLIENTE_4243,Comercial,Colima,52,4,487.62
CLIENTE_4244,Residencial,Guanajuato,45,2,365.03
CLIENTE_4245,Residencial,Jalisco,45,3,265.43
CLIENTE_4246,Comercial,San Luis Potosí,17,1,373.62
CLIENTE_4247,Residencial,Jalisco,17,1,319.88
CLIENTE_4248,Residencial,Jalisco,45,2,302.4
CLIENTE_4249,Residencial,Tlaxcala,45,3,263.04
CLIENTE_4250,Comercial,Puebla,77,1,247.04
CLIENTE_4251,Residencial,Coahuila,17,2,321.29
CLIENTE_4252,Residencial,Michoacán,52,4,487.73
CLIENTE_4253,Residencial,Tlaxcala,45,4,584.33
CLIENTE_4254,Residencial,Hidalgo,52,4,497.08
CLIENTE_4255,Residencial,Jalisco,52,1,299.36
CLIENTE_4256,Comercial,Ciudad de México,77,3,280.82
CLIENTE_4257,Comercial,Puebla,24,2,353.51
CLIENTE_4258,Residencial,Ciudad de México,77,3,282.42
CLIENTE_4259,Residencial,Michoacán,24,3,252.05
CLIENTE_4260,Residencial,Sonora,17,3,367.73
CLIENTE_4261,Residencial,Michoacán,45,1,315.97
CLIENTE_4262,Comercial,Colima,52,4,517.86
CLIENTE_4263,Residencial,Jalisco,45,2,318.71
CLIENTE_4264,Residencial,Jalisco,52,3,339.76
CLIENTE_4265,Comercial,Yucatán,45,4,459.88
CLIENTE_4266,Residencial,Nuevo León,24,1,206.11
CLIENTE_4267,Residencial,Puebla,77,3,357.66
CLIENTE_4268,Residencial,Puebla,17,1,224.66
CLIENTE_4269,Comercial,Sonora,52,4,545.0
CLIENTE_4270,Comercial,Tlaxcala,24,2,215.57
CLIENTE_4271,Residencial,Hidalgo,45,4,472.83
CLIENTE_4272,Comercial,Aguascalientes,45,4,407.78
CLIENTE_4273,Residencial,Michoacán,24,2,301.42
CLIENTE_4274,Residencial,Ciudad de México,24,2,326.95
CLIENTE_4275,Residencial,Michoacán,24,2,232.94
CLIENTE_4276,Residencial,Tlaxcala,24,3,272.0
CLIENTE_4277,Residencial,Puebla,24,1,381.03
CLIENTE_4278,Residencial,Jalisco,45,2,285.84
CLIENTE_4279,Residencial,Coahuila,45,3,356.1
CLIENTE_4280,Residencial,Coahuila,45,2,380.42
CLIENTE_4281,Residencial,Colima,52,2,389.61
CLIENTE_4282,Comercial,Veracruz,45,2,374.79
CLIENTE_4283,Residencial,Colima,45,1,261.44
CLIENTE_4284,Residencial,Coahuila,45,1,387.33
CLIENTE_4285,Residencial,Campeche,45,4,563.88
CLIENTE_4286,Residencial,Guanajuato,45,1,362.86
CLIENTE_4287,Comercial,Jalisco,17,2,202.46
CLIENTE_4288,Residencial,Quintana Roo,52,3,385.7
CLIENTE_4289,Residencial,Jalisco,45,3,351.31
CLIENTE_4290,Comercial,Puebla,24,3,349.37
CLIENTE_4291,Residencial,Jalisco,45,2,215.42
CLIENTE_4292,Residencial,Colima,17,1,244.87
CLIENTE_4293,Residencial,Aguascalientes,24,3,387.26
CLIENTE_4294,Comercial,Colima,17,2,297.2
CLIENTE_4295,Residencial,San Luis Potosí,45,2,277.13
CLIENTE_4296,Residencial,Zacatecas,45,3,363.39
CLIENTE_4297,Residencial,Quintana Roo,52,3,216.52
CLIENTE_4298,Residencial,Chiapas,17,2,280.86
CLIENTE_4299,Residencial,Zacatecas,45,4,472.91
CLIENTE_4300,Residencial,Sonora,45,4,467.55
CLIENTE_4301,Residencial,Morelos,24,3,259.54
CLIENTE_4302,Comercial,Jalisco,45,4,438.41
CLIENTE_4303,Comercial,Quintana Roo,17,2,233.24
CLIENTE_4304,Residencial,Colima,24,3,324.44
CLIENTE_4305,Comercial,Colima,45,4,586.15
CLIENTE_4306,Residencial,Nuevo León,45,4,500.65
CLIENTE_4307,Residencial,Hidalgo,17,1,257.64
CLIENTE_4308,Residencial,Colima,24,2,230.55
CLIENTE_4309,Comercial,Ciudad de México,24,1,361.49
CLIENTE_4310,Comercial,Ciudad de México,24,3,389.08
CLIENTE_4311,Residencial,Tlaxcala,24,2,267.63
CLIENTE_4312,Comercial,Tlaxcala,24,3,256.27
CLIENTE_4313,Residencial,Jalisco,45,2,316.88
CLIENTE_4314,Comercial,Morelos,45,3,350.78
CLIENTE_4315,Comercial,Aguascalientes,45,1,288.34
CLIENTE_4316,Residencial,Tamaulipas,45,4,525.88
CLIENTE_4317,Comercial,Quintana Roo,17,1,339.3
CLIENTE_4318,Residencial,Tlaxcala,17,3,386.95
CLIENTE_4319,Residencial,Aguascalientes,52,1,231.69
CLIENTE_4320,Residencial,Aguascalientes,17,1,394.14
CLIENTE_4321,Residencial,Morelos,17,3,276.03
CLIENTE_4322,Comercial,Yucatán,17,2,340.63
CLIENTE_4323,Comercial,Colima,45,3,311.18
CLIENTE_4324,Residencial,Guanajuato,45,4,496.01
CLIENTE_4325,Comercial,Hidalgo,77,2,335.73
CLIENTE_4326,Comercial,Veracruz,52,1,276.72
CLIENTE_4327,Residencial,Colima,45,1,224.12
CLIENTE_4328,Comercial,Puebla,24,1,294.88
CLIENTE_4329,Residencial,Morelos,24,1,301.34
CLIENTE_4330,Comercial,Chiapas,24,1,238.91
CLIENTE_4331,Residencial,Jalisco,17,2,382.05
CLIENTE_4332,Residencial,Jalisco,17,2,243.88
CLIENTE_4333,Residencial,Guanajuato,17,2,279.34
CLIENTE_4334,Residencial,Aguascalientes,24,3,229.75
CLIENTE_4335,Residencial,Hidalgo,24,1,304.04
CLIENTE_4336,Residencial,Hidalgo,77,1,259.54
CLIENTE_4337,Residencial,Guanajuato,45,4,496.58
CLIENTE_4338,Comercial,Oaxaca,77,1,243.31
CLIENTE_4339,Residencial,Hidalgo,24,3,209.99
CLIENTE_4340,Residencial,Michoacán,45,4,556.97
CLIENTE_4341,Residencial,Guanajuato,24,3,324.6
CLIENTE_4342,Residencial,Michoacán,24,3,266.0
CLIENTE_4343,Comercial,Tabasco,17,1,208.77
CLIENTE_4344,Comercial,Jalisco,77,2,368.41
CLIENTE_4345,Residencial,Tamaulipas,77,3,232.64
CLIENTE_4346,Residencial,Guerrero,17,3,381.1
CLIENTE_4347,Comercial,Aguascalientes,24,2,292.9
CLIENTE_4348,Residencial,Campeche,45,3,265.92
CLIENTE_4349,Comercial,Colima,24,2,344.24
CLIENTE_4350,Residencial,Quintana Roo,24,1,370.61
CLIENTE_4351,Comercial,Nuevo León,17,2,271.85
CLIENTE_4352,Residencial,Hidalgo,45,4,479.52
CLIENTE_4353,Residencial,Campeche,24,2,284.01
CLIENTE_4354,Comercial,Morelos,24,1,379.47
CLIENTE_4355,Residencial,Coahuila,17,3,334.63
CLIENTE_4356,Residencial,Jalisco,45,1,247.84
CLIENTE_4357,Residencial,Campeche,77,3,235.6
CLIENTE_4358,Residencial,Hidalgo,24,3,244.45
CLIENTE_4359,Residencial,Tabasco,52,2,250.91
CLIENTE_4360,Residencial,Jalisco,52,1,244.42
CLIENTE_4361,Residencial,Colima,77,2,327.98
CLIENTE_4362,Residencial,Yucatán,45,4,418.8
CLIENTE_4363,Comercial,Jalisco,45,1,275.08
CLIENTE_4364,Residencial,Hidalgo,52,1,321.48
CLIENTE_4365,Residencial,Hidalgo,17,2,256.27
CLIENTE_4366,Comercial,Jalisco,45,3,212.23
CLIENTE_4367,Residencial,Aguascalientes,77,3,215.46
CLIENTE_4368,Residencial,Chiapas,45,1,224.09
CLIENTE_4369,Residencial,Jalisco,77,3,362.6
CLIENTE_4370,Residencial,Jalisco,45,4,531.7
CLIENTE_4371,Residencial,Aguascalientes,52,2,212.08
CLIENTE_4372,Residencial,Morelos,45,2,275.8
CLIENTE_4373,Residencial,Sonora,45,2,253.88
CLIENTE_4374,Residencial,Chiapas,45,1,312.28
CLIENTE_4375,Residencial,Tamaulipas,77,1,301.53
CLIENTE_4376,Residencial,Puebla,52,3,293.4
CLIENTE_4377,Residencial,Colima,52,2,260.87
CLIENTE_4378,Comercial,Michoacán,45,4,423.36
CLIENTE_4379,Residencial,Tabasco,24,2,344.36
CLIENTE_4380,Residencial,Ciudad de México,17,1,371.18
CLIENTE_4381,Residencial,Chihuahua,77,1,383.72
CLIENTE_4382,Residencial,Hidalgo,45,1,210.94
CLIENTE_4383,Residencial,Michoacán,24,2,343.86
CLIENTE_4384,Residencial,Morelos,17,2,341.28
CLIENTE_4385,Comercial,Aguascalientes,52,4,591.93
CLIENTE_4386,Residencial,Chiapas,52,4,447.34
CLIENTE_4387,Comercial,Zacatecas,52,3,344.32
CLIENTE_4388,Residencial,Tlaxcala,45,4,406.03
CLIENTE_4389,Residencial,Colima,24,2,322.66
CLIENTE_4390,Residencial,Jalisco,24,3,267.98
CLIENTE_4391,Residencial,Oaxaca,17,3,349.52
CLIENTE_4392,Residencial,Guerrero,52,2,367.95
CLIENTE_4393,Residencial,Ciudad de México,17,3,270.67
CLIENTE_4394,Residencial,Michoacán,45,3,302.06
CLIENTE_4395,Comercial,Tlaxcala,45,1,222.41
CLIENTE_4396,Comercial,Sonora,45,2,280.86
CLIENTE_4397,Residencial,Tamaulipas,77,3,269.91
CLIENTE_4398,Residencial,Aguascalientes,17,3,235.22
CLIENTE_4399,Residencial,Michoacán,45,3,374.03
CLIENTE_4400,Residencial,Nuevo León,17,2,228.38
CLIENTE_4401,Residencial,Jalisco,17,1,323.57
CLIENTE_4402,Residencial,Puebla,45,4,580.07
CLIENTE_4403,Residencial,Colima,17,1,377.45
CLIENTE_4404,Residencial,Puebla,45,2,354.27
CLIENTE_4405,Comercial,Hidalgo,45,2,233.85
CLIENTE_4406,Comercial,Jalisco,17,2,359.02
CLIENTE_4407,Comercial,Tlaxcala,17,2,253.46
CLIENTE_4408,Residencial,Aguascalientes,45,1,379.51
CLIENTE_4409,Residencial,Puebla,52,3,337.86
CLIENTE_4410,Residencial,Guanajuato,45,3,352.72
CLIENTE_4411,Residencial,Ciudad de México,45,2,216.11
CLIENTE_4412,Residencial,Colima,45,2,313.2
CLIENTE_4413,Comercial,Guanajuato,45,4,565.71
CLIENTE_4414,Residencial,Coahuila,24,3,367.61
CLIENTE_4415,Residencial,Guanajuato,45,4,400.63
CLIENTE_4416,Residencial,Sonora,45,4,590.29
CLIENTE_4417,Residencial,Jalisco,45,4,403.71
CLIENTE_4418,Residencial,Hidalgo,45,4,522.65
CLIENTE_4419,Residencial,Jalisco,77,1,334.82
CLIENTE_4420,Residencial,Aguascalientes,24,2,220.44
CLIENTE_4421,Residencial,Oaxaca,77,2,208.89
CLIENTE_4422,Comercial,Colima,45,4,558.14
CLIENTE_4423,Residencial,Colima,45,4,474.77
CLIENTE_4424,Comercial,Aguascalientes,17,1,220.4
CLIENTE_4425,Residencial,San Luis Potosí,24,1,348.31
CLIENTE_4426,Residencial,Guanajuato,45,1,365.18
CLIENTE_4427,Residencial,Hidalgo,45,4,516.99
CLIENTE_4428,Residencial,Yucatán,17,2,230.96
CLIENTE_4429,Residencial,Aguascalientes,45,1,202.46
CLIENTE_4430,Comercial,Yucatán,17,2,336.26
CLIENTE_4431,Comercial,Chiapas,77,2,306.85
CLIENTE_4432,Residencial,Hidalgo,52,1,326.5
CLIENTE_4433,Residencial,Aguascalientes,17,3,358.19
CLIENTE_4434,Comercial,Hidalgo,52,1,284.24
CLIENTE_4435,Residencial,Morelos,77,3,223.78
CLIENTE_4436,Residencial,Puebla,24,1,382.93
CLIENTE_4437,Residencial,Aguascalientes,45,1,305.9
CLIENTE_4438,Comercial,Puebla,45,2,319.58
CLIENTE_4439,Comercial,Chihuahua,45,2,381.63
CLIENTE_4440,Residencial,Jalisco,24,2,381.29
CLIENTE_4441,Comercial,Hidalgo,24,2,311.14
CLIENTE_4442,Comercial,Tamaulipas,45,2,257.56
CLIENTE_4443,Residencial,Morelos,17,2,394.06
CLIENTE_4444,Residencial,Tlaxcala,52,4,536.48
CLIENTE_4445,Residencial,Aguascalientes,24,2,279.19
CLIENTE_4446,Comercial,Coahuila,45,3,308.75
CLIENTE_4447,Residencial,Zacatecas,52,3,280.63
CLIENTE_4448,Comercial,Aguascalientes,45,4,579.69
CLIENTE_4449,Residencial,Puebla,45,2,293.66
CLIENTE_4450,Comercial,Tlaxcala,77,3,360.2
CLIENTE_4451,Residencial,Colima,52,1,363.43
CLIENTE_4452,Residencial,Michoacán,24,3,360.35
CLIENTE_4453,Comercial,Sonora,45,2,340.4
CLIENTE_4454,Comercial,Hidalgo,77,3,366.32
CLIENTE_4455,Comercial,Quintana Roo,24,1,275.04
CLIENTE_4456,Residencial,Puebla,24,3,221.88
CLIENTE_4457,Comercial,Hidalgo,24,2,363.89
CLIENTE_4458,Residencial,Chiapas,17,1,296.7
CLIENTE_4459,Residencial,Aguascalientes,45,4,421.19
CLIENTE_4460,Residencial,Tlaxcala,45,1,222.0
CLIENTE_4461,Residencial,Aguascalientes,77,3,230.58
CLIENTE_4462,Residencial,Sonora,45,4,551.08
CLIENTE_4463,Comercial,Aguascalientes,24,1,338.2
CLIENTE_4464,Residencial,Guanajuato,17,1,239.29
CLIENTE_4465,Comercial,Quintana Roo,77,1,364.76
CLIENTE_4466,Residencial,Guerrero,24,2,254.37
CLIENTE_4467,Residencial,San Luis Potosí,24,1,354.24
CLIENTE_4468,Residencial,Veracruz,77,4,496.47
CLIENTE_4469,Comercial,Michoacán,45,3,342.27
CLIENTE_4470,Comercial,Puebla,24,3,273.9
CLIENTE_4471,Comercial,Guanajuato,52,1,267.25
CLIENTE_4472,Comercial,Aguascalientes,77,3,363.66
CLIENTE_4473,Residencial,Chiapas,17,1,206.38
CLIENTE_4474,Residencial,Tlaxcala,52,3,389.69
CLIENTE_4475,Comercial,Oaxaca,24,1,325.96
CLIENTE_4476,Residencial,Tabasco,45,1,283.9
CLIENTE_4477,Residencial,San Luis Potosí,77,4,525.46
CLIENTE_4478,Residencial,Campeche,77,4,420.24
CLIENTE_4479,Residencial,Morelos,24,1,299.82
CLIENTE_4480,Residencial,Tamaulipas,24,2,391.7
CLIENTE_4481,Residencial,Coahuila,17,3,245.4
CLIENTE_4482,Residencial,Morelos,45,4,545.11
CLIENTE_4483,Residencial,Michoacán,17,1,284.39
CLIENTE_4484,Residencial,Campeche,45,2,326.8
CLIENTE_4485,Residencial,Yucatán,17,2,239.48
CLIENTE_4486,Comercial,Aguascalientes,45,4,492.67
CLIENTE_4487,Residencial,Nuevo León,17,1,390.75
CLIENTE_4488,Residencial,Ciudad de México,52,1,237.61
CLIENTE_4489,Comercial,Coahuila,24,1,323.68
CLIENTE_4490,Residencial,Puebla,24,1,311.83
CLIENTE_4491,Residencial,Jalisco,52,1,309.78
CLIENTE_4492,Comercial,Nuevo León,45,3,319.54
CLIENTE_4493,Residencial,Puebla,24,1,297.5
CLIENTE_4494,Comercial,Tlaxcala,17,1,202.81
CLIENTE_4495,Comercial,Guanajuato,45,3,375.14
CLIENTE_4496,Residencial,Michoacán,24,2,360.89
CLIENTE_4497,Residencial,Michoacán,45,3,233.47
CLIENTE_4498,Residencial,Guanajuato,45,2,280.14
CLIENTE_4499,Residencial,Oaxaca,24,2,349.87
CLIENTE_4500,Residencial,Tlaxcala,45,3,390.75
CLIENTE_4501,Residencial,Guanajuato,45,1,385.09
CLIENTE_4502,Residencial,Aguascalientes,77,2,374.98
CLIENTE_4503,Residencial,Jalisco,17,1,230.39
CLIENTE_4504,Residencial,Veracruz,45,4,585.12
CLIENTE_4505,Residencial,Hidalgo,17,3,370.92
CLIENTE_4506,Residencial,Jalisco,45,2,273.07
CLIENTE_4507,Comercial,Tamaulipas,52,1,276.49
CLIENTE_4508,Residencial,Aguascalientes,24,2,289.26
CLIENTE_4509,Residencial,Puebla,77,4,531.32
CLIENTE_4510,Comercial,Morelos,45,4,449.01
CLIENTE_4511,Residencial,Colima,77,2,203.98
CLIENTE_4512,Residencial,Guanajuato,45,3,227.05
CLIENTE_4513,Residencial,Tamaulipas,17,1,285.38
CLIENTE_4514,Residencial,Michoacán,24,1,254.52
CLIENTE_4515,Residencial,Jalisco,24,2,348.69
CLIENTE_4516,Residencial,Hidalgo,24,1,220.32
CLIENTE_4517,Residencial,Colima,45,2,378.52
CLIENTE_4518,Comercial,Colima,45,4,581.13
CLIENTE_4519,Residencial,Michoacán,77,3,376.81
CLIENTE_4520,Residencial,Morelos,45,4,548.72
CLIENTE_4521,Comercial,Ciudad de México,45,4,416.94
CLIENTE_4522,Residencial,Jalisco,77,4,485.91
CLIENTE_4523,Comercial,Veracruz,52,4,422.03
CLIENTE_4524,Residencial,Guanajuato,24,3,392.24
CLIENTE_4525,Comercial,Tamaulipas,45,4,464.02
CLIENTE_4526,Residencial,Colima,24,1,313.73
CLIENTE_4527,Comercial,Quintana Roo,24,3,351.58
CLIENTE_4528,Comercial,Sonora,24,3,379.13
CLIENTE_4529,Residencial,San Luis Potosí,52,1,346.94
CLIENTE_4530,Residencial,San Luis Potosí,45,2,331.13
CLIENTE_4531,Residencial,Tamaulipas,45,4,491.72
CLIENTE_4532,Residencial,Guerrero,77,3,317.64
CLIENTE_4533,Residencial,Puebla,17,1,217.89
CLIENTE_4534,Residencial,Tabasco,45,1,371.98
CLIENTE_4535,Residencial,Colima,45,1,305.6
CLIENTE_4536,Residencial,Guanajuato,24,3,207.33
CLIENTE_4537,Residencial,Jalisco,45,3,379.01
CLIENTE_4538,Residencial,Guanajuato,24,2,294.99
CLIENTE_4539,Residencial,Chihuahua,52,4,575.59
CLIENTE_4540,Residencial,Aguascalientes,24,2,366.7
CLIENTE_4541,Residencial,Ciudad de México,24,2,358.68
CLIENTE_4542,Residencial,Hidalgo,45,2,211.47
CLIENTE_4543,Residencial,Ciudad de México,24,2,247.72
CLIENTE_4544,Residencial,Colima,24,2,370.35
CLIENTE_4545,Residencial,Tlaxcala,45,4,581.89
CLIENTE_4546,Comercial,Tamaulipas,24,1,288.88
CLIENTE_4547,Residencial,Sonora,45,2,285.38
CLIENTE_4548,Residencial,Chihuahua,45,3,233.66
CLIENTE_4549,Comercial,Guanajuato,45,4,596.37
CLIENTE_4550,Comercial,San Luis Potosí,45,2,241.07
CLIENTE_4551,Comercial,Sonora,24,3,236.74
CLIENTE_4552,Residencial,Oaxaca,17,2,328.43
CLIENTE_4553,Residencial,Michoacán,45,1,246.89
CLIENTE_4554,Comercial,Colima,52,4,590.18
CLIENTE_4555,Residencial,Guanajuato,24,1,201.63
CLIENTE_4556,Residencial,Yucatán,45,3,200.64
CLIENTE_4557,Comercial,Chihuahua,45,2,298.03
CLIENTE_4558,Comercial,Michoacán,45,1,294.73
CLIENTE_4559,Comercial,Aguascalientes,45,1,231.38
CLIENTE_4560,Comercial,Jalisco,17,2,295.98
CLIENTE_4561,Comercial,Chiapas,45,4,480.4
CLIENTE_4562,Residencial,Sonora,17,3,373.24
CLIENTE_4563,Comercial,Colima,45,4,396.61
CLIENTE_4564,Residencial,Aguascalientes,52,3,389.99
CLIENTE_4565,Residencial,Morelos,45,3,321.33
CLIENTE_4566,Comercial,Tlaxcala,17,1,229.14
CLIENTE_4567,Residencial,Jalisco,77,2,208.62
CLIENTE_4568,Residencial,Tabasco,52,4,506.73
CLIENTE_4569,Residencial,Aguascalientes,45,1,245.33
CLIENTE_4570,Comercial,Quintana Roo,45,1,258.25
CLIENTE_4571,Residencial,Guanajuato,24,1,247.34
CLIENTE_4572,Comercial,Tamaulipas,77,4,530.1
CLIENTE_4573,Residencial,Nuevo León,45,1,307.5
CLIENTE_4574,Comercial,Tamaulipas,52,2,214.7
CLIENTE_4575,Comercial,Puebla,24,1,302.25
CLIENTE_4576,Residencial,Hidalgo,24,1,353.89
CLIENTE_4577,Residencial,Aguascalientes,77,3,215.35
CLIENTE_4578,Residencial,Aguascalientes,45,1,373.12
CLIENTE_4579,Comercial,Coahuila,17,2,312.36
CLIENTE_4580,Residencial,Ciudad de México,24,1,384.98
CLIENTE_4581,Comercial,Tlaxcala,45,2,228.42
CLIENTE_4582,Residencial,Guanajuato,17,2,393.38
CLIENTE_4583,Comercial,Chihuahua,45,2,325.2
CLIENTE_4584,Comercial,Sonora,45,3,310.23
CLIENTE_4585,Comercial,Veracruz,45,3,300.05
CLIENTE_4586,Comercial,Tabasco,24,1,204.1
CLIENTE_4587,Residencial,Tlaxcala,77,4,590.37
CLIENTE_4588,Residencial,Guanajuato,24,1,325.17
CLIENTE_4589,Comercial,Morelos,45,1,217.4
CLIENTE_4590,Comercial,Aguascalientes,17,2,203.6
CLIENTE_4591,Residencial,Colima,45,2,209.42
CLIENTE_4592,Residencial,Tamaulipas,77,2,318.4
CLIENTE_4593,Residencial,Jalisco,52,1,319.31
CLIENTE_4594,Residencial,Ciudad de México,45,4,498.75
CLIENTE_4595,Residencial,Tlaxcala,45,1,259.35
CLIENTE_4596,Residencial,Hidalgo,52,1,303.24
CLIENTE_4597,Comercial,Guanajuato,77,1,300.24
CLIENTE_4598,Residencial,Morelos,77,3,203.3
CLIENTE_4599,Residencial,Morelos,24,3,254.6
CLIENTE_4600,Residencial,Puebla,77,4,405.76
CLIENTE_4601,Residencial,Nuevo León,24,3,375.14
CLIENTE_4602,Comercial,Michoacán,24,1,341.01
CLIENTE_4603,Comercial,Hidalgo,17,3,393.87
CLIENTE_4604,Residencial,Nuevo León,24,3,258.48
CLIENTE_4605,Comercial,Colima,45,1,370.92
CLIENTE_4606,Comercial,Michoacán,52,4,520.26
CLIENTE_4607,Comercial,Chiapas,45,3,287.93
CLIENTE_4608,Residencial,Michoacán,45,1,242.93
CLIENTE_4609,Comercial,Ciudad de México,45,1,343.6
CLIENTE_4610,Residencial,Aguascalientes,45,1,375.93
CLIENTE_4611,Residencial,Michoacán,24,2,245.4
CLIENTE_4612,Residencial,Morelos,52,1,233.74
CLIENTE_4613,Residencial,San Luis Potosí,45,3,335.35
CLIENTE_4614,Residencial,Coahuila,45,3,390.15
CLIENTE_4615,Residencial,Zacatecas,45,1,345.84
CLIENTE_4616,Residencial,Yucatán,52,2,255.02
CLIENTE_4617,Comercial,Michoacán,24,2,281.43
CLIENTE_4618,Comercial,Guerrero,24,2,274.47
CLIENTE_4619,Residencial,Michoacán,45,3,365.79
CLIENTE_4620,Comercial,Morelos,45,2,350.02
CLIENTE_4621,Comercial,Jalisco,52,4,517.33
CLIENTE_4622,Comercial,Nuevo León,24,2,253.16
CLIENTE_4623,Residencial,Puebla,24,1,382.55
CLIENTE_4624,Comercial,Aguascalientes,52,2,326.99
CLIENTE_4625,Comercial,Morelos,45,2,388.85
CLIENTE_4626,Comercial,Ciudad de México,45,2,312.7
CLIENTE_4627,Residencial,Jalisco,24,1,359.75
CLIENTE_4628,Residencial,Quintana Roo,24,1,358.15
CLIENTE_4629,Residencial,Chihuahua,45,2,265.32
CLIENTE_4630,Residencial,Hidalgo,17,3,387.6
CLIENTE_4631,Residencial,Ciudad de México,52,3,203.79
CLIENTE_4632,Residencial,Guanajuato,45,4,554.76
CLIENTE_4633,Comercial,Tamaulipas,24,1,387.9
CLIENTE_4634,Comercial,Colima,45,4,465.27
CLIENTE_4635,Residencial,Ciudad de México,45,4,529.64
CLIENTE_4636,Comercial,Puebla,24,2,309.21
CLIENTE_4637,Residencial,Oaxaca,24,3,348.08
CLIENTE_4638,Comercial,Coahuila,45,4,575.09
CLIENTE_4639,Comercial,Michoacán,45,2,317.19
CLIENTE_4640,Comercial,Nuevo León,45,1,358.72
CLIENTE_4641,Comercial,Jalisco,45,4,459.72
CLIENTE_4642,Residencial,Jalisco,45,3,244.11
CLIENTE_4643,Comercial,Ciudad de México,45,1,283.52
CLIENTE_4644,Residencial,Chihuahua,45,2,331.74
CLIENTE_4645,Comercial,Tlaxcala,45,1,236.06
CLIENTE_4646,Comercial,Aguascalientes,24,1,332.27
CLIENTE_4647,Comercial,Jalisco,52,1,276.41
CLIENTE_4648,Residencial,Aguascalientes,45,1,354.73
CLIENTE_4649,Comercial,Guanajuato,52,3,206.68
CLIENTE_4650,Residencial,Tlaxcala,45,4,533.79
CLIENTE_4651,Residencial,Hidalgo,24,2,326.31
CLIENTE_4652,Comercial,Hidalgo,45,3,383.12
CLIENTE_4653,Residencial,Hidalgo,24,2,338.69
CLIENTE_4654,Comercial,Hidalgo,45,2,354.88
CLIENTE_4655,Residencial,Colima,45,2,376.01
CLIENTE_4656,Residencial,Michoacán,52,4,535.27
CLIENTE_4657,Comercial,Oaxaca,45,2,256.12
CLIENTE_4658,Residencial,Hidalgo,45,2,369.21
CLIENTE_4659,Residencial,Jalisco,24,3,345.38
CLIENTE_4660,Comercial,Chiapas,77,2,282.3
CLIENTE_4661,Residencial,Jalisco,52,1,338.16
CLIENTE_4662,Residencial,Morelos,45,3,368.83
CLIENTE_4663,Residencial,Ciudad de México,24,3,389.88
CLIENTE_4664,Comercial,Tamaulipas,45,4,593.03
CLIENTE_4665,Comercial,Ciudad de México,17,2,263.0
CLIENTE_4666,Comercial,Jalisco,45,1,281.77
CLIENTE_4667,Residencial,Sonora,17,1,220.86
CLIENTE_4668,Comercial,Morelos,45,2,247.8
CLIENTE_4669,Comercial,Jalisco,45,2,371.68
CLIENTE_4670,Comercial,Michoacán,24,1,269.91
CLIENTE_4671,Residencial,Michoacán,45,3,320.61
CLIENTE_4672,Comercial,Aguascalientes,52,4,533.37
